Month,Day,Weekday,Hour,Temperature,Demand
7,7,1,14,54.0,201.274753611
7,7,1,15,52.0,210.57935389000002
7,7,1,16,52.0,169.446397219
7,7,1,17,54.0,164.336191387
7,7,1,18,55.0,213.93684500399996
7,7,1,19,55.0,209.55468499900007
7,7,1,20,55.0,221.18615666799997
7,7,1,21,56.0,247.42680444699994
7,7,1,22,54.0,260.293979725
7,7,1,23,53.0,245.33797944300002
7,8,1,0,52.0,228.19509416900004
7,8,1,1,51.0,208.23612833100006
7,8,1,2,51.0,200.703954721
7,8,1,3,53.0,192.53415250400002
7,8,1,4,52.0,190.925889442
7,8,1,5,52.0,191.014926383
7,8,1,6,53.0,197.529764725
7,8,1,7,56.0,209.02168666900002
7,8,1,8,57.0,220.85395388699996
7,8,1,9,56.0,226.33178083100003
7,8,1,10,54.0,214.63242249999996
7,8,1,11,56.0,191.42740638699996
7,8,1,12,56.0,130.08625027900004
7,8,1,13,56.0,84.49002861199997
7,8,1,14,55.0,112.05257944400003
7,8,1,15,54.0,188.739995004
7,8,1,16,57.0,170.544812778
7,8,1,17,57.0,181.52039944499995
7,8,1,18,56.0,199.07526527600004
7,8,1,19,54.0,216.087053611
7,8,1,20,53.0,222.29820360900004
7,8,1,21,53.0,230.95822833200003
7,8,1,22,53.0,245.23376861199998
7,8,1,23,52.0,233.20833861299997
7,9,1,0,53.0,226.07426861
7,9,1,1,54.0,199.216415831
7,9,1,2,54.0,193.184753613
7,9,1,3,53.0,185.09531277699995
7,9,1,4,53.0,184.52801861100002
7,9,1,5,52.0,181.02931194299998
7,9,1,6,53.0,194.11852972100002
7,9,1,7,54.0,203.07525944700012
7,9,1,8,55.0,223.28513722100004
7,9,1,9,54.0,193.595658888
7,9,1,10,54.0,157.02404249999998
7,9,1,11,54.0,122.20653472099997
7,9,1,12,54.0,76.225045
7,9,1,13,53.0,43.536867503000025
7,9,1,14,51.0,59.96567999999999
7,9,1,15,49.0,62.38249222400002
7,9,1,16,48.0,91.23567138599999
7,9,1,17,50.0,112.887853329
7,9,1,18,50.0,215.13702000100002
7,9,1,19,56.0,243.37262722399998
7,9,1,20,53.0,244.02854222100004
7,9,1,21,57.0,245.651933056
7,9,1,22,55.0,254.712250001
7,9,1,23,56.0,239.319815553
7,10,1,0,57.0,219.94818972500008
7,10,1,1,56.0,213.13051777299998
7,10,1,2,56.0,207.972939447
7,10,1,3,55.0,199.19436833000003
7,10,1,4,54.0,189.897501665
7,10,1,5,53.0,188.83255416499995
7,10,1,6,52.0,198.01607861000005
7,10,1,7,53.0,208.007591111
7,10,1,8,54.0,236.918780278
7,10,1,9,54.0,208.422076944
7,10,1,10,52.0,152.46207499700003
7,10,1,11,48.0,115.575952501
7,10,1,12,45.0,88.18117166500002
7,10,1,13,46.0,60.966578891000005
7,10,1,14,45.0,73.27089389099997
7,10,1,15,48.0,72.71258222400002
7,10,1,16,46.0,96.123275833
7,10,1,17,45.0,111.91155000000003
7,10,1,18,44.0,144.37875555299996
7,10,1,19,45.0,239.246195002
7,10,1,20,47.0,265.53328138999996
7,10,1,21,49.0,249.26422666599998
7,10,1,22,49.0,268.2307538880001
7,10,1,23,53.0,271.52897916800003
7,11,0,0,52.0,243.05709722
7,11,0,1,54.0,225.18822138999997
7,11,0,2,53.0,210.26915721999995
7,11,0,3,54.0,200.24760833599993
7,11,0,4,53.0,191.777780276
7,11,0,5,52.0,189.31610666199998
7,11,0,6,50.0,187.57238305799999
7,11,0,7,50.0,196.03060555399998
7,11,0,8,51.0,184.69213111
7,11,0,9,50.0,184.858509722
7,11,0,10,47.0,126.56404222400002
7,11,0,11,43.0,76.04381139
7,11,0,12,42.0,35.12820583100002
7,11,0,13,41.0,11.934423052999982
7,11,0,14,42.0,12.966466387999997
7,11,0,15,40.0,44.59878250100001
7,11,0,16,42.0,96.40150555700001
7,11,0,17,43.0,115.75984916599995
7,11,0,18,46.0,153.33727139299998
7,11,0,19,52.0,185.088161111
7,11,0,20,52.0,230.844375557
7,11,0,21,53.0,238.53019221999995
7,11,0,22,53.0,265.08350750200003
7,11,0,23,52.0,280.05729305500006
7,12,0,0,50.0,253.43827666500002
7,12,0,1,49.0,234.56026222299994
7,12,0,2,49.0,218.3078188899999
7,12,0,3,48.0,205.74551389099997
7,12,0,4,48.0,203.38402333199994
7,12,0,5,47.0,193.674796111
7,12,0,6,48.0,199.94987277900003
7,12,0,7,48.0,205.96138361299998
7,12,0,8,47.0,203.00750416499997
7,12,0,9,45.0,178.94138666700005
7,12,0,10,45.0,184.58714194700002
7,12,0,11,45.0,171.10497583100005
7,12,0,12,45.0,145.16190110600002
7,12,0,13,40.0,115.07036694399997
7,12,0,14,38.0,47.245551111000005
7,12,0,15,39.0,35.47792389100001
7,12,0,16,39.0,51.53041110999999
7,12,0,17,38.0,82.44868472399999
7,12,0,18,39.0,164.25960444399993
7,12,0,19,45.0,248.58567000100004
7,12,0,20,48.0,292.2154127790001
7,12,0,21,50.0,285.96352111000004
7,12,0,22,51.0,303.37424222300007
7,12,0,23,51.0,314.693546946
7,13,1,0,52.0,271.1515947229999
7,13,1,1,54.0,250.76511416600002
7,13,1,2,53.0,245.638353334
7,13,1,3,50.0,232.96454222399996
7,13,1,4,48.0,219.283370279
7,13,1,5,45.0,213.19433916700004
7,13,1,6,41.0,206.72393611500004
7,13,1,7,48.0,233.258581669
7,13,1,8,51.0,246.95755277800004
7,13,1,9,42.0,304.014651665
7,13,1,10,43.0,237.85284055400004
7,13,1,11,43.0,216.232296943
7,13,1,12,42.0,190.618064166
7,13,1,13,42.0,158.022987504
7,13,1,14,42.0,252.13743277800003
7,13,1,15,45.0,210.328350832
7,13,1,16,49.0,190.159106113
7,13,1,17,46.0,200.12668361099998
7,13,1,18,47.0,271.6247241650001
7,13,1,19,53.0,280.3268075
7,13,1,20,54.0,290.70209694900007
7,13,1,21,51.0,297.515932778
7,13,1,22,53.0,306.52029000299996
7,13,1,23,55.0,281.51225861200004
7,14,1,0,53.0,256.72765722200006
7,14,1,1,53.0,229.022781667
7,14,1,2,51.0,226.94586527799999
7,14,1,3,51.0,212.81727555599997
7,14,1,4,52.0,204.1705636100001
7,14,1,5,51.0,204.37513138999998
7,14,1,6,50.0,203.78099333400004
7,14,1,7,51.0,226.42084944799998
7,14,1,8,50.0,245.36325694399994
7,14,1,9,53.0,230.05246805200005
7,14,1,10,46.0,192.68618000000004
7,14,1,11,48.0,188.77570027500002
7,14,1,12,49.0,146.27803666699998
7,14,1,13,48.0,95.965594167
7,14,1,14,45.0,83.27257194399999
7,14,1,15,48.0,89.22004944699998
7,14,1,16,53.0,161.852673331
7,14,1,17,56.0,226.404149723
7,14,1,18,57.0,265.1087141640001
7,14,1,19,56.0,276.08023832900005
7,14,1,20,57.0,270.16159500000003
7,14,1,21,56.0,273.06409444599996
7,14,1,22,54.0,283.8328527769999
7,14,1,23,54.0,277.596735555
7,15,1,0,53.0,254.91548222300008
7,15,1,1,57.0,235.17504333399995
7,15,1,2,55.0,223.1944166629999
7,15,1,3,53.0,219.71342916500004
7,15,1,4,54.0,213.80699528100007
7,15,1,5,52.0,210.17452444399993
7,15,1,6,51.0,209.492543331
7,15,1,7,56.0,221.18715861099997
7,15,1,8,55.0,236.94993722099997
7,15,1,9,56.0,216.348577496
7,15,1,10,55.0,166.930025275
7,15,1,11,49.0,118.44269194699999
7,15,1,12,49.0,78.854971111
7,15,1,13,49.0,77.413032501
7,15,1,14,49.0,62.41599222
7,15,1,15,48.0,78.55809139000002
7,15,1,16,47.0,147.274880276
7,15,1,17,46.0,201.28078805099994
7,15,1,18,54.0,257.5040933309999
7,15,1,19,57.0,220.08534583299996
7,15,1,20,59.0,262.558041387
7,15,1,21,56.0,283.367491943
7,15,1,22,57.0,289.65297721999997
7,15,1,23,56.0,271.381735832
7,16,1,0,53.0,245.709381946
7,16,1,1,52.0,220.54128583099998
7,16,1,2,52.0,217.54350666899995
7,16,1,3,53.0,210.44002333399993
7,16,1,4,51.0,198.15298582999998
7,16,1,5,49.0,197.64035388800002
7,16,1,6,48.0,194.413590001
7,16,1,7,47.0,217.91722388899996
7,16,1,8,48.0,224.69447055600003
7,16,1,9,47.0,207.90077361499993
7,16,1,10,43.0,150.13444027599996
7,16,1,11,38.0,108.164577779
7,16,1,12,37.0,144.375857497
7,16,1,13,38.0,131.11256638499998
7,16,1,14,38.0,148.167593887
7,16,1,15,36.0,142.65936222
7,16,1,16,37.0,200.69274471999995
7,16,1,17,40.0,197.42773305600005
7,16,1,18,37.0,247.59518944400003
7,16,1,19,39.0,284.414502222
7,16,1,20,41.0,280.7127955570001
7,16,1,21,44.0,295.27489083499995
7,16,1,22,46.0,307.25810888700005
7,16,1,23,47.0,292.13048
7,17,1,0,45.0,245.711841946
7,17,1,1,46.0,233.62085055699998
7,17,1,2,47.0,220.78369416499993
7,17,1,3,44.0,212.56594638599995
7,17,1,4,44.0,199.508154167
7,17,1,5,43.0,200.32614555700002
7,17,1,6,42.0,191.37782889099992
7,17,1,7,42.0,211.34120749699994
7,17,1,8,43.0,218.93594416699995
7,17,1,9,43.0,210.69038055500005
7,17,1,10,39.0,195.57288722000004
7,17,1,11,34.0,159.26906721999998
7,17,1,12,35.0,142.70092138800004
7,17,1,13,35.0,147.224561945
7,17,1,14,33.0,147.089665555
7,17,1,15,35.0,164.19862388800004
7,17,1,16,37.0,203.660321114
7,17,1,17,41.0,169.125664444
7,17,1,18,40.0,209.07489277500002
7,17,1,19,40.0,234.310891943
7,17,1,20,43.0,245.12113721999998
7,17,1,21,45.0,291.492555
7,17,1,22,46.0,291.929804724
7,17,1,23,46.0,294.971590276
7,18,0,0,50.0,256.67574611300006
7,18,0,1,52.0,244.26535778
7,18,0,2,50.0,232.72706944499998
7,18,0,3,50.0,217.543737502
7,18,0,4,49.0,209.52115499800001
7,18,0,5,48.0,202.98646472200002
7,18,0,6,48.0,200.86194666600002
7,18,0,7,47.0,211.70004388899991
7,18,0,8,47.0,196.444303332
7,18,0,9,48.0,192.7679144459999
7,18,0,10,43.0,172.50421166599997
7,18,0,11,45.0,142.31787861200002
7,18,0,12,43.0,111.04228194699999
7,18,0,13,43.0,108.565179443
7,18,0,14,43.0,114.28608972400002
7,18,0,15,44.0,131.303527777
7,18,0,16,52.0,195.687066666
7,18,0,17,58.0,151.16776944400002
7,18,0,18,56.0,204.27635222
7,18,0,19,59.0,203.51566805500008
7,18,0,20,58.0,201.03599111299997
7,18,0,21,57.0,210.07276777699997
7,18,0,22,57.0,237.65736166800002
7,18,0,23,57.0,246.11629055400005
7,19,0,0,55.0,228.22351361000005
7,19,0,1,56.0,216.46017138899998
7,19,0,2,56.0,208.35910722100002
7,19,0,3,55.0,203.22573166600003
7,19,0,4,54.0,195.55517777900002
7,19,0,5,54.0,190.62317250200002
7,19,0,6,53.0,196.34649527700003
7,19,0,7,55.0,211.75433388899998
7,19,0,8,58.0,201.81260833300001
7,19,0,9,55.0,210.122393886
7,19,0,10,55.0,215.02940055300002
7,19,0,11,57.0,191.918334444
7,19,0,12,58.0,204.908085834
7,19,0,13,54.0,236.952023613
7,19,0,14,50.0,175.96977833299997
7,19,0,15,46.0,135.568747776
7,19,0,16,50.0,141.336368613
7,19,0,17,48.0,154.06267138800004
7,19,0,18,48.0,149.64090389099994
7,19,0,19,51.0,189.94049361400005
7,19,0,20,51.0,219.18507472300007
7,19,0,21,56.0,232.02559416600002
7,19,0,22,57.0,264.216085831
7,19,0,23,57.0,271.9947763910001
7,20,1,0,58.0,253.56310472100006
7,20,1,1,57.0,238.82722611299994
7,20,1,2,55.0,222.603454165
7,20,1,3,55.0,207.55562944499994
7,20,1,4,49.0,203.666521666
7,20,1,5,44.0,200.41264555500004
7,20,1,6,47.0,192.584686944
7,20,1,7,47.0,218.15352527599998
7,20,1,8,44.0,227.31796361000002
7,20,1,9,42.0,221.16474722500004
7,20,1,10,42.0,227.71117610899998
7,20,1,11,42.0,202.857303888
7,20,1,12,41.0,173.42463388700003
7,20,1,13,36.0,166.22741611299995
7,20,1,14,39.0,176.965731942
7,20,1,15,36.0,186.176995278
7,20,1,16,36.0,195.485221947
7,20,1,17,38.0,214.02195472200003
7,20,1,18,40.0,268.22856805699996
7,20,1,19,48.0,285.625181391
7,20,1,20,52.0,278.77125416700005
7,20,1,21,51.0,275.442748611
7,20,1,22,54.0,278.990868332
7,20,1,23,53.0,253.24064250100002
7,21,1,0,53.0,239.33603722100003
7,21,1,1,54.0,232.12335222399997
7,21,1,2,53.0,226.123487222
7,21,1,3,52.0,214.31818305599998
7,21,1,4,53.0,208.81576694900002
7,21,1,5,52.0,204.003615001
7,21,1,6,52.0,204.71078944599998
7,21,1,7,52.0,234.14301361099996
7,21,1,8,52.0,245.271891666
7,21,1,9,52.0,253.48579278
7,21,1,10,54.0,256.019108891
7,21,1,11,53.0,233.9409488880001
7,21,1,12,54.0,213.94486638900003
7,21,1,13,54.0,192.29484805599998
7,21,1,14,53.0,228.103448058
7,21,1,15,59.0,244.23983027499997
7,21,1,16,58.0,266.009503338
7,21,1,17,53.0,152.177258334
7,21,1,18,52.0,178.27971444500002
7,21,1,19,58.0,240.15251000100002
7,21,1,20,56.0,268.923750556
7,21,1,21,57.0,285.329915277
7,21,1,22,56.0,279.85133888999997
7,21,1,23,57.0,253.06595861199997
7,22,1,0,52.0,232.80554333300006
7,22,1,1,56.0,241.56375500000001
7,22,1,2,52.0,232.27272249499993
7,22,1,3,54.0,210.19848583500004
7,22,1,4,53.0,202.12236028
7,22,1,5,54.0,201.14147055399997
7,22,1,6,53.0,206.00624805499996
7,22,1,7,52.0,220.376047775
7,22,1,8,51.0,233.32560722500006
7,22,1,9,49.0,222.40757361200005
7,22,1,10,46.0,198.36595055499998
7,22,1,11,45.0,162.18376694
7,22,1,12,40.0,143.867310554
7,22,1,13,40.0,136.207338613
7,22,1,14,40.0,202.74501305699997
7,22,1,15,42.0,214.45127166700001
7,22,1,16,42.0,197.085676108
7,22,1,17,42.0,158.118108889
7,22,1,18,43.0,205.721518886
7,22,1,19,45.0,262.991088055
7,22,1,20,46.0,293.08204471700003
7,22,1,21,50.0,300.884444443
7,22,1,22,51.0,305.487219999
7,22,1,23,52.0,275.54268694600006
7,23,1,0,51.0,254.73220750299996
7,23,1,1,51.0,238.32766805499998
7,23,1,2,50.0,227.7630669460001
7,23,1,3,50.0,213.4021155549999
7,23,1,4,52.0,207.07984444300007
7,23,1,5,52.0,200.16433527600006
7,23,1,6,53.0,198.51959055799998
7,23,1,7,52.0,222.58101055500003
7,23,1,8,49.0,219.8541566669999
7,23,1,9,47.0,221.347168334
7,23,1,10,42.0,234.04274944300005
7,23,1,11,40.0,186.034799163
7,23,1,12,40.0,171.274310557
7,23,1,13,39.0,165.143148333
7,23,1,14,38.0,154.936035002
7,23,1,15,37.0,165.602289723
7,23,1,16,37.0,184.15874916500002
7,23,1,17,36.0,219.01981028199998
7,23,1,18,36.0,263.729626113
7,23,1,19,36.0,301.32051667
7,23,1,20,45.0,328.39273000099996
7,23,1,21,48.0,338.083505
7,23,1,22,49.0,333.20139388999996
7,23,1,23,48.0,303.29183972100003
7,24,1,0,48.0,283.312790829
7,24,1,1,49.0,273.05511333
7,24,1,2,48.0,252.120068054
7,24,1,3,46.0,242.16490361199993
7,24,1,4,45.0,227.20952777800005
7,24,1,5,44.0,215.44348805200002
7,24,1,6,43.0,213.54698277899996
7,24,1,7,45.0,228.25796222200003
7,24,1,8,43.0,229.42037222000005
7,24,1,9,41.0,220.79182111000003
7,24,1,10,37.0,247.26602111200003
7,24,1,11,39.0,219.04592722099989
7,24,1,12,35.0,217.315134719
7,24,1,13,37.0,223.872057498
7,24,1,14,35.0,212.611479443
7,24,1,15,50.0,238.65376250099996
7,24,1,16,52.0,217.432217777
7,24,1,17,49.0,223.33068694700003
7,24,1,18,47.0,241.02520111200002
7,24,1,19,50.0,252.51808861100005
7,24,1,20,48.0,233.30473388600004
7,24,1,21,48.0,234.33964583099998
7,24,1,22,48.0,268.63453111
7,24,1,23,47.0,276.63359277600006
7,25,0,0,46.0,262.018275556
7,25,0,1,46.0,256.969039166
7,25,0,2,48.0,234.62326083399995
7,25,0,3,48.0,225.67171166399996
7,25,0,4,46.0,214.47303222099998
7,25,0,5,45.0,209.518783886
7,25,0,6,46.0,210.63326527599997
7,25,0,7,50.0,228.47398639099998
7,25,0,8,51.0,203.59518389
7,25,0,9,50.0,208.181895551
7,25,0,10,47.0,190.29884889000002
7,25,0,11,45.0,154.45585750099997
7,25,0,12,41.0,119.07214639199998
7,25,0,13,40.0,120.84026777800003
7,25,0,14,38.0,110.30830306099998
7,25,0,15,39.0,123.00490916800001
7,25,0,16,40.0,135.853160558
7,25,0,17,41.0,156.55372916600004
7,25,0,18,38.0,189.36524639
7,25,0,19,40.0,243.169634997
7,25,0,20,41.0,276.598587498
7,25,0,21,44.0,296.43450250099994
7,25,0,22,46.0,292.975996669
7,25,0,23,47.0,288.671393614
7,26,0,0,47.0,264.93456194199996
7,26,0,1,49.0,265.668411665
7,26,0,2,52.0,242.93653277900006
7,26,0,3,55.0,233.74394499599998
7,26,0,4,56.0,221.61426416700004
7,26,0,5,54.0,219.79466944100002
7,26,0,6,52.0,222.04534610900004
7,26,0,7,53.0,230.81731000199997
7,26,0,8,51.0,286.415609999
7,26,0,9,48.0,279.35612277700005
7,26,0,10,46.0,287.667076667
7,26,0,11,42.0,270.44286833399997
7,26,0,12,36.0,271.15920999900004
7,26,0,13,44.0,264.676445833
7,26,0,14,46.0,151.72392777900004
7,26,0,15,47.0,178.46654277800002
7,26,0,16,44.0,219.54597444399997
7,26,0,17,50.0,184.28192083299996
7,26,0,18,51.0,202.99363416499997
7,26,0,19,55.0,241.73234111400006
7,26,0,20,57.0,290.04478472200003
7,26,0,21,57.0,296.05422778100007
7,26,0,22,58.0,305.6004927790001
7,26,0,23,58.0,304.96541027599994
7,27,1,0,57.0,288.956450276
7,27,1,1,57.0,270.19337166799994
7,27,1,2,58.0,253.25330416999998
7,27,1,3,58.0,248.05868888599997
7,27,1,4,57.0,225.550543056
7,27,1,5,56.0,223.78510000000003
7,27,1,6,56.0,220.91003110900004
7,27,1,7,57.0,241.01368555300004
7,27,1,8,58.0,238.14493360900002
7,27,1,9,54.0,228.86133694399996
7,27,1,10,49.0,212.274182497
7,27,1,11,44.0,187.351154446
7,27,1,12,43.0,153.810973889
7,27,1,13,43.0,159.49552055499996
7,27,1,14,42.0,186.81368639
7,27,1,15,42.0,199.41440333399999
7,27,1,16,41.0,217.17089666599998
7,27,1,17,41.0,259.351643886
7,27,1,18,44.0,327.86038694399997
7,27,1,19,44.0,362.8188911069999
7,27,1,20,45.0,364.02127167199995
7,27,1,21,38.0,370.5967205510002
7,27,1,22,36.0,372.411485555
7,27,1,23,35.0,341.4036855530001
7,28,1,0,35.0,309.743631668
7,28,1,1,37.0,284.548729165
7,28,1,2,40.0,278.386628053
7,28,1,3,39.0,263.651590553
7,28,1,4,39.0,245.23372888599994
7,28,1,5,38.0,232.01756778300012
7,28,1,6,39.0,223.434104166
7,28,1,7,39.0,236.26122139
7,28,1,8,33.0,240.5619355600001
7,28,1,9,32.0,224.25256666599995
7,28,1,10,33.0,264.662125833
7,28,1,11,34.0,189.387080003
7,28,1,12,35.0,159.77556139099997
7,28,1,13,38.0,157.36609583400002
7,28,1,14,39.0,152.97086166699998
7,28,1,15,39.0,156.620134998
7,28,1,16,40.0,172.341934723
7,28,1,17,39.0,160.139003334
7,28,1,18,38.0,289.50345278199995
7,28,1,19,35.0,359.0772672219999
7,28,1,20,32.0,385.28565694300005
7,28,1,21,35.0,316.472359443
7,28,1,22,38.0,307.90650500600003
7,28,1,23,40.0,289.923802225
7,29,1,0,43.0,274.471647221
7,29,1,1,44.0,240.62010166599998
7,29,1,2,43.0,226.48998388700002
7,29,1,3,44.0,221.44884416899998
7,29,1,4,43.0,219.1869422229999
7,29,1,5,43.0,217.02259694099996
7,29,1,6,43.0,219.647870001
7,29,1,7,44.0,239.89061249899999
7,29,1,8,47.0,237.92660472600005
7,29,1,9,47.0,254.47756416800007
7,29,1,10,47.0,214.1035938899999
7,29,1,11,47.0,190.18840888699998
7,29,1,12,48.0,183.957644997
7,29,1,13,48.0,182.581052775
7,29,1,14,47.0,182.736521668
7,29,1,15,48.0,199.20530249700005
7,29,1,16,47.0,229.690654718
7,29,1,17,46.0,238.94924639200002
7,29,1,18,45.0,326.288034999
7,29,1,19,47.0,381.757109444
7,29,1,20,48.0,403.445365001
7,29,1,21,48.0,313.44683
7,29,1,22,48.0,310.3410713889999
7,29,1,23,48.0,292.353764445
7,30,1,0,48.0,270.93456777600005
7,30,1,1,48.0,246.02524305999998
7,30,1,2,49.0,232.35668805700004
7,30,1,3,50.0,228.09182305800002
7,30,1,4,50.0,218.495537499
7,30,1,5,50.0,220.91952750200005
7,30,1,6,50.0,215.67297916700005
7,30,1,7,50.0,241.63285860999997
7,30,1,8,49.0,241.88760166699998
7,30,1,9,48.0,227.32321388900002
7,30,1,10,48.0,263.71919833500004
7,30,1,11,47.0,238.84284361099998
7,30,1,12,49.0,233.34180111300006
7,30,1,13,48.0,226.75992193899998
7,30,1,14,42.0,217.19530777699998
7,30,1,15,39.0,237.69329861399999
7,30,1,16,39.0,255.924061945
7,30,1,17,41.0,231.71457361100002
7,30,1,18,40.0,322.04753694199997
7,30,1,19,41.0,396.244507774
7,30,1,20,50.0,408.11141888899994
7,30,1,21,50.0,360.4265669440001
7,30,1,22,52.0,351.60007638900015
7,30,1,23,52.0,330.2137936099999
7,31,1,0,51.0,296.7730302730001
7,31,1,1,52.0,270.53655444300006
7,31,1,2,52.0,260.3084672220001
7,31,1,3,52.0,246.06835333699996
7,31,1,4,55.0,236.67261528100005
7,31,1,5,55.0,232.112964448
7,31,1,6,55.0,227.99804416399996
7,31,1,7,57.0,245.085011669
7,31,1,8,57.0,246.53783639199997
7,31,1,9,57.0,266.54065389000004
7,31,1,10,54.0,256.14204666800003
7,31,1,11,54.0,229.29345194400003
7,31,1,12,47.0,205.80592361299998
7,31,1,13,43.0,199.67109027700002
7,31,1,14,43.0,250.10606777700002
7,31,1,15,45.0,229.99605916500002
7,31,1,16,45.0,250.645342498
7,31,1,17,45.0,262.2470638879999
7,31,1,18,45.0,318.4919911100001
7,31,1,19,49.0,334.15776805599995
7,31,1,20,49.0,354.91046388899997
7,31,1,21,50.0,273.745616666
7,31,1,22,50.0,282.738011668
7,31,1,23,51.0,291.296910557
8,1,0,0,52.0,267.863150281
8,1,0,1,51.0,243.07996528
8,1,0,2,51.0,231.84398889
8,1,0,3,51.0,220.89876166300002
8,1,0,4,52.0,214.33952916699997
8,1,0,5,52.0,207.88150916799998
8,1,0,6,52.0,204.424167779
8,1,0,7,53.0,228.05838472099998
8,1,0,8,54.0,210.22561250299995
8,1,0,9,50.0,178.97631694500004
8,1,0,10,51.0,162.99100332900002
8,1,0,11,51.0,137.819519165
8,1,0,12,48.0,105.25543944700001
8,1,0,13,45.0,103.875662221
8,1,0,14,42.0,116.60047166699998
8,1,0,15,29.0,132.58406583599998
8,1,0,16,33.0,165.87310777599996
8,1,0,17,33.0,180.49676666999997
8,1,0,18,34.0,208.22018750299998
8,1,0,19,48.0,267.61283
8,1,0,20,53.0,290.528347502
8,1,0,21,49.0,298.15709805600005
8,1,0,22,48.0,310.62053916699995
8,1,0,23,48.0,326.59031305700006
8,2,0,0,46.0,304.30342139399994
8,2,0,1,46.0,272.69930110999996
8,2,0,2,46.0,262.261968333
8,2,0,3,47.0,242.00194416500008
8,2,0,4,51.0,234.304346109
8,2,0,5,53.0,223.30301611400003
8,2,0,6,53.0,224.40602222200005
8,2,0,7,54.0,238.0457
8,2,0,8,53.0,287.579563056
8,2,0,9,52.0,290.73456444499993
8,2,0,10,51.0,281.211828054
8,2,0,11,50.0,276.90886
8,2,0,12,44.0,267.465995831
8,2,0,13,39.0,254.13231111200002
8,2,0,14,37.0,155.57828583499997
8,2,0,15,37.0,181.55791028099998
8,2,0,16,47.0,217.55859610899995
8,2,0,17,49.0,235.51705916699999
8,2,0,18,45.0,249.11262277700004
8,2,0,19,46.0,236.098957218
8,2,0,20,45.0,239.619255
8,2,0,21,46.0,260.892573883
8,2,0,22,47.0,285.893678611
8,2,0,23,48.0,288.163026666
8,3,1,0,48.0,252.58345611099998
8,3,1,1,48.0,245.77075249800004
8,3,1,2,50.0,234.67091611400002
8,3,1,3,49.0,231.789229998
8,3,1,4,50.0,227.44896777799994
8,3,1,5,49.0,223.73859750099996
8,3,1,6,47.0,234.1253877769999
8,3,1,7,48.0,275.448881107
8,3,1,8,51.0,303.28335138899996
8,3,1,9,48.0,355.703912225
8,3,1,10,50.0,355.261285279
8,3,1,11,50.0,357.833742777
8,3,1,12,48.0,369.78412444599996
8,3,1,13,29.0,367.0865447240001
8,3,1,14,41.0,355.43450305300007
8,3,1,15,29.0,356.29521555400004
8,3,1,16,44.0,324.511889169
8,3,1,17,49.0,259.47905444300005
8,3,1,18,49.0,300.984161943
8,3,1,19,50.0,332.38806861099994
8,3,1,20,51.0,370.94042194400004
8,3,1,21,52.0,329.748969447
8,3,1,22,51.0,325.579864722
8,3,1,23,51.0,302.878956385
8,4,1,0,52.0,257.864342776
8,4,1,1,52.0,230.98045444500008
8,4,1,2,51.0,228.448495277
8,4,1,3,50.0,219.75081277799998
8,4,1,4,50.0,214.549673612
8,4,1,5,50.0,213.20868638699994
8,4,1,6,47.0,212.62724722200002
8,4,1,7,50.0,248.971113886
8,4,1,8,48.0,275.291994447
8,4,1,9,46.0,329.90034027699994
8,4,1,10,46.0,324.065116945
8,4,1,11,44.0,345.10694194100006
8,4,1,12,41.0,298.541016667
8,4,1,13,41.0,286.033520279
8,4,1,14,38.0,269.24375361399996
8,4,1,15,36.0,248.94145804899998
8,4,1,16,34.0,217.84619889099997
8,4,1,17,40.0,190.338290281
8,4,1,18,41.0,275.9368558350001
8,4,1,19,41.0,379.37681111300003
8,4,1,20,44.0,404.21857805600007
8,4,1,21,47.0,329.9626872210001
8,4,1,22,48.0,313.7782211070001
8,4,1,23,48.0,298.9854133350001
8,5,1,0,53.0,270.75059805499995
8,5,1,1,52.0,251.87813
8,5,1,2,51.0,246.69994666699995
8,5,1,3,51.0,237.559778334
8,5,1,4,49.0,232.37947222300005
8,5,1,5,47.0,231.83687027999997
8,5,1,6,48.0,227.04628888699995
8,5,1,7,48.0,259.5020758339999
8,5,1,8,46.0,281.9364755539999
8,5,1,9,44.0,291.3775747259999
8,5,1,10,42.0,265.21030361199996
8,5,1,11,38.0,235.434480281
8,5,1,12,32.0,215.23493361100003
8,5,1,13,30.0,217.72546583300002
8,5,1,14,28.0,220.418857504
8,5,1,15,30.0,231.399831112
8,5,1,16,32.0,211.039322778
8,5,1,17,33.0,219.69818361
8,5,1,18,34.0,292.7300263890001
8,5,1,19,38.0,345.7888394429999
8,5,1,20,37.0,376.41871360900006
8,5,1,21,39.0,353.074319724
8,5,1,22,53.0,353.02692083400007
8,5,1,23,55.0,314.13373417
8,6,1,0,55.0,292.2111111110001
8,6,1,1,57.0,268.52666749599996
8,6,1,2,50.0,271.394473333
8,6,1,3,50.0,250.22043943899996
8,6,1,4,51.0,248.56335583200007
8,6,1,5,52.0,243.92606305699996
8,6,1,6,50.0,246.365604442
8,6,1,7,50.0,275.69943222300003
8,6,1,8,51.0,301.81270222399996
8,6,1,9,48.0,370.612575001
8,6,1,10,44.0,367.5751644449999
8,6,1,11,43.0,351.46284333399996
8,6,1,12,30.0,305.780368609
8,6,1,13,27.0,305.937220554
8,6,1,14,29.0,327.690321391
8,6,1,15,32.0,347.219092773
8,6,1,16,32.0,308.1191925
8,6,1,17,30.0,287.296520003
